Country,Region,Date,Confirmed,Deaths,Recovered,Confirmed_1_Boost,Confirmed_2_Boost,Confirmed_3_Boost,Confirmed_4_Boost,Confirmed_5_Boost,Confirmed_6_Boost,Confirmed_7_Boost,Confirmed_8_Boost,Confirmed_9_Boost,Confirmed_10_Boost,Confirmed_11_Boost,Confirmed_12_Boost,Confirmed_13_Boost,Confirmed_14_Boost,Confirmed_15_Boost,Confirmed_16_Boost,Confirmed_17_Boost,Confirmed_18_Boost,Confirmed_19_Boost,Confirmed_20_Boost,Confirmed_21_Boost,Confirmed_22_Boost,Confirmed_23_Boost,Confirmed_24_Boost,Confirmed_25_Boost,Confirmed_26_Boost,Confirmed_27_Boost,Confirmed_28_Boost,Confirmed_29_Boost,Confirmed_30_Boost,Deaths_1_Boost,Deaths_2_Boost,Deaths_3_Boost,Deaths_4_Boost,Deaths_5_Boost,Deaths_6_Boost,Deaths_7_Boost,Deaths_8_Boost,Deaths_9_Boost,Deaths_10_Boost,Deaths_11_Boost,Deaths_12_Boost,Deaths_13_Boost,Deaths_14_Boost,Deaths_15_Boost,Deaths_16_Boost,Deaths_17_Boost,Deaths_18_Boost,Deaths_19_Boost,Deaths_20_Boost,Deaths_21_Boost,Deaths_22_Boost,Deaths_23_Boost,Deaths_24_Boost,Deaths_25_Boost,Deaths_26_Boost,Deaths_27_Boost,Deaths_28_Boost,Deaths_29_Boost,Deaths_30_Boost,Recovered_1_Boost,Recovered_2_Boost,Recovered_3_Boost,Recovered_4_Boost,Recovered_5_Boost,Recovered_6_Boost,Recovered_7_Boost,Recovered_8_Boost,Recovered_9_Boost,Recovered_10_Boost,Recovered_11_Boost,Recovered_12_Boost,Recovered_13_Boost,Recovered_14_Boost,Recovered_15_Boost,Recovered_16_Boost,Recovered_17_Boost,Recovered_18_Boost,Recovered_19_Boost,Recovered_20_Boost,Recovered_21_Boost,Recovered_22_Boost,Recovered_23_Boost,Recovered_24_Boost,Recovered_25_Boost,Recovered_26_Boost,Recovered_27_Boost,Recovered_28_Boost,Recovered_29_Boost,Recovered_30_Boost,Confirmed_1_GDGM,Confirmed_2_GDGM,Confirmed_3_GDGM,Confirmed_4_GDGM,Confirmed_5_GDGM,Confirmed_6_GDGM,Confirmed_7_GDGM,Confirmed_8_GDGM,Deaths_1_GDGM,Deaths_2_GDGM,Deaths_3_GDGM,Deaths_4_GDGM,Deaths_5_GDGM,Deaths_6_GDGM,Deaths_7_GDGM,Deaths_8_GDGM,Recovered_1_GDGM,Recovered_2_GDGM,Recovered_3_GDGM,Recovered_4_GDGM,Recovered_5_GDGM,Recovered_6_GDGM,Recovered_7_GDGM,Recovered_8_GDGM,Confirmed_1_RNN,Deaths_1_RNN,Recovered_1_RNN,Confirmed_2_RNN,Deaths_2_RNN,Recovered_2_RNN,Confirmed_3_RNN,Deaths_3_RNN,Recovered_3_RNN,Confirmed_4_RNN,Deaths_4_RNN,Recovered_4_RNN,Confirmed_5_RNN,Deaths_5_RNN,Recovered_5_RNN,Confirmed_6_RNN,Deaths_6_RNN,Recovered_6_RNN,Confirmed_7_RNN,Deaths_7_RNN,Recovered_7_RNN,Confirmed_8_RNN,Deaths_8_RNN,Recovered_8_RNN,Confirmed_9_RNN,Deaths_9_RNN,Recovered_9_RNN,Confirmed_10_RNN,Deaths_10_RNN,Recovered_10_RNN,Confirmed_11_RNN,Deaths_11_RNN,Recovered_11_RNN,Confirmed_12_RNN,Deaths_12_RNN,Recovered_12_RNN,Confirmed_13_RNN,Deaths_13_RNN,Recovered_13_RNN,Confirmed_14_RNN,Deaths_14_RNN,Recovered_14_RNN,Confirmed_15_RNN,Deaths_15_RNN,Recovered_15_RNN,Confirmed_16_RNN,Deaths_16_RNN,Recovered_16_RNN,Confirmed_17_RNN,Deaths_17_RNN,Recovered_17_RNN,Confirmed_18_RNN,Deaths_18_RNN,Recovered_18_RNN,Confirmed_19_RNN,Deaths_19_RNN,Recovered_19_RNN,Confirmed_20_RNN,Deaths_20_RNN,Recovered_20_RNN,Confirmed_21_RNN,Deaths_21_RNN,Recovered_21_RNN,Confirmed_22_RNN,Deaths_22_RNN,Recovered_22_RNN,Confirmed_23_RNN,Deaths_23_RNN,Recovered_23_RNN,Confirmed_24_RNN,Deaths_24_RNN,Recovered_24_RNN,Confirmed_25_RNN,Deaths_25_RNN,Recovered_25_RNN,Confirmed_26_RNN,Deaths_26_RNN,Recovered_26_RNN,Confirmed_27_RNN,Deaths_27_RNN,Recovered_27_RNN,Confirmed_28_RNN,Deaths_28_RNN,Recovered_28_RNN,Confirmed_29_RNN,Deaths_29_RNN,Recovered_29_RNN,Confirmed_30_RNN,Deaths_30_RNN,Recovered_30_RNN,Confirmed_1_SEIIHURD,Deaths_1_SEIIHURD,Recovered_1_SEIIHURD,Confirmed_2_SEIIHURD,Deaths_2_SEIIHURD,Recovered_2_SEIIHURD,Confirmed_3_SEIIHURD,Deaths_3_SEIIHURD,Recovered_3_SEIIHURD,Confirmed_4_SEIIHURD,Deaths_4_SEIIHURD,Recovered_4_SEIIHURD,Confirmed_5_SEIIHURD,Deaths_5_SEIIHURD,Recovered_5_SEIIHURD,Confirmed_6_SEIIHURD,Deaths_6_SEIIHURD,Recovered_6_SEIIHURD,Confirmed_7_SEIIHURD,Deaths_7_SEIIHURD,Recovered_7_SEIIHURD,Confirmed_8_SEIIHURD,Deaths_8_SEIIHURD,Recovered_8_SEIIHURD,Confirmed_9_SEIIHURD,Deaths_9_SEIIHURD,Recovered_9_SEIIHURD,Confirmed_10_SEIIHURD,Deaths_10_SEIIHURD,Recovered_10_SEIIHURD,Confirmed_11_SEIIHURD,Deaths_11_SEIIHURD,Recovered_11_SEIIHURD,Confirmed_12_SEIIHURD,Deaths_12_SEIIHURD,Recovered_12_SEIIHURD,Confirmed_13_SEIIHURD,Deaths_13_SEIIHURD,Recovered_13_SEIIHURD,Confirmed_14_SEIIHURD,Deaths_14_SEIIHURD,Recovered_14_SEIIHURD,Confirmed_15_SEIIHURD,Deaths_15_SEIIHURD,Recovered_15_SEIIHURD,Confirmed_16_SEIIHURD,Deaths_16_SEIIHURD,Recovered_16_SEIIHURD,Confirmed_17_SEIIHURD,Deaths_17_SEIIHURD,Recovered_17_SEIIHURD,Confirmed_18_SEIIHURD,Deaths_18_SEIIHURD,Recovered_18_SEIIHURD,Confirmed_19_SEIIHURD,Deaths_19_SEIIHURD,Recovered_19_SEIIHURD,Confirmed_20_SEIIHURD,Deaths_20_SEIIHURD,Recovered_20_SEIIHURD,Confirmed_21_SEIIHURD,Deaths_21_SEIIHURD,Recovered_21_SEIIHURD,Confirmed_22_SEIIHURD,Deaths_22_SEIIHURD,Recovered_22_SEIIHURD,Confirmed_23_SEIIHURD,Deaths_23_SEIIHURD,Recovered_23_SEIIHURD,Confirmed_24_SEIIHURD,Deaths_24_SEIIHURD,Recovered_24_SEIIHURD,Confirmed_25_SEIIHURD,Deaths_25_SEIIHURD,Recovered_25_SEIIHURD,Confirmed_26_SEIIHURD,Deaths_26_SEIIHURD,Recovered_26_SEIIHURD,Confirmed_27_SEIIHURD,Deaths_27_SEIIHURD,Recovered_27_SEIIHURD,Confirmed_28_SEIIHURD,Deaths_28_SEIIHURD,Recovered_28_SEIIHURD,Confirmed_29_SEIIHURD,Deaths_29_SEIIHURD,Recovered_29_SEIIHURD,Confirmed_30_SEIIHURD,Deaths_30_SEIIHURD,Recovered_30_SEIIHURD,Confirmed_1_SEIR,Deaths_1_SEIR,Recovered_1_SEIR,Confirmed_2_SEIR,Deaths_2_SEIR,Recovered_2_SEIR,Confirmed_3_SEIR,Deaths_3_SEIR,Recovered_3_SEIR,Confirmed_4_SEIR,Deaths_4_SEIR,Recovered_4_SEIR,Confirmed_5_SEIR,Deaths_5_SEIR,Recovered_5_SEIR,Confirmed_6_SEIR,Deaths_6_SEIR,Recovered_6_SEIR,Confirmed_7_SEIR,Deaths_7_SEIR,Recovered_7_SEIR,Confirmed_8_SEIR,Deaths_8_SEIR,Recovered_8_SEIR,Confirmed_9_SEIR,Deaths_9_SEIR,Recovered_9_SEIR,Confirmed_10_SEIR,Deaths_10_SEIR,Recovered_10_SEIR,Confirmed_11_SEIR,Deaths_11_SEIR,Recovered_11_SEIR,Confirmed_12_SEIR,Deaths_12_SEIR,Recovered_12_SEIR,Confirmed_13_SEIR,Deaths_13_SEIR,Recovered_13_SEIR,Confirmed_14_SEIR,Deaths_14_SEIR,Recovered_14_SEIR,Confirmed_15_SEIR,Deaths_15_SEIR,Recovered_15_SEIR,Confirmed_16_SEIR,Deaths_16_SEIR,Recovered_16_SEIR,Confirmed_17_SEIR,Deaths_17_SEIR,Recovered_17_SEIR,Confirmed_18_SEIR,Deaths_18_SEIR,Recovered_18_SEIR,Confirmed_19_SEIR,Deaths_19_SEIR,Recovered_19_SEIR,Confirmed_20_SEIR,Deaths_20_SEIR,Recovered_20_SEIR,Confirmed_21_SEIR,Deaths_21_SEIR,Recovered_21_SEIR,Confirmed_22_SEIR,Deaths_22_SEIR,Recovered_22_SEIR,Confirmed_23_SEIR,Deaths_23_SEIR,Recovered_23_SEIR,Confirmed_24_SEIR,Deaths_24_SEIR,Recovered_24_SEIR,Confirmed_25_SEIR,Deaths_25_SEIR,Recovered_25_SEIR,Confirmed_26_SEIR,Deaths_26_SEIR,Recovered_26_SEIR,Confirmed_27_SEIR,Deaths_27_SEIR,Recovered_27_SEIR,Confirmed_28_SEIR,Deaths_28_SEIR,Recovered_28_SEIR,Confirmed_29_SEIR,Deaths_29_SEIR,Recovered_29_SEIR,Confirmed_30_SEIR,Deaths_30_SEIR,Recovered_30_SEIR,Confirmed_1_SIRDp,Deaths_1_SIRDp,Recovered_1_SIRDp,Confirmed_5_SIRDp,Deaths_5_SIRDp,Recovered_5_SIRDp,Confirmed_30_SIRDp,Deaths_30_SIRDp,Recovered_30_SIRDp,Confirmed_1_SIRFp,Deaths_1_SIRFp,Recovered_1_SIRFp,Confirmed_5_SIRFp,Deaths_5_SIRFp,Recovered_5_SIRFp,Confirmed_30_SIRFp,Deaths_30_SIRFp,Recovered_30_SIRFp,Confirmed_1_SIRp,Deaths_1_SIRp,Recovered_1_SIRp,Confirmed_5_SIRp,Deaths_5_SIRp,Recovered_5_SIRp,Confirmed_30_SIRp,Deaths_30_SIRp,Recovered_30_SIRp
Germany,,2020-04-23,153129,5575,103300,,156751.0,160626.0,165866.0,171775.0,178746.0,188807.0,188608.0,196906.0,203248.0,215550.0,228858.0,299133.0,255562.0,276361.0,,,,,,,,,,,,,,,,,5590.0,5432.0,5637.0,5770.0,5909.0,6959.0,5538.0,5483.0,5246.0,6368.0,5068.0,5802.0,5399.0,6359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147015.0,148135.0,150082.0,154873.0,152482.0,,145789.0,,4888.0,4857.0,5292.0,5849.0,6497.0,,5944.0,,,,,,,,,,,,157303.25,5382.4677734375,99684.34375,,,,,,,,,,,,,,,,162290.5625,4707.216796875,93155.734375,,,,,,,,,,,,,,,,,,,145704.03125,3289.969482421875,91217.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158275.48425898384,4893.736426919005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152176.21276302385,3720.1869106274103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148890.3636111567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169658.4999150593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164286.0,2935.0,93800.0,,,,,,,164286.0,2935.0,93800.0,,,,,,,164387.0,,99012.0,,,
Germany,,2020-04-24,154999,5760,109800,,,162883.0,167477.0,172811.0,179939.0,186670.0,199283.0,198191.0,207291.0,214209.0,228111.0,242241.0,319566.0,271605.0,295562.0,,,,,,,,,,,,,,,,,6298.0,5643.0,5960.0,6165.0,6317.0,7192.0,5786.0,5734.0,5568.0,6607.0,5339.0,6104.0,5691.0,6907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148795.0,150252.0,153100.0,158368.0,155605.0,,,,5040.0,5004.0,5576.0,6277.0,7083.0,,,,,,,,,,,,,,,,160113.078125,5496.869140625,101820.6015625,,,,,,,,,,,,,,,,165110.453125,4838.640625,94906.25,,,,,,,,,,,,,,,,,,,146380.46875,3317.423828125,93992.828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160632.57105945685,5058.432517365482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154123.56263802305,3827.8331487660093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150248.74238074466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172766.51976431292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167406.0,2985.0,97523.0,,,,,,,167406.0,2985.0,97523.0,,,,,,,167551.0,,102916.0,,,
Germany,,2020-04-25,156513,5877,109800,,,,169498.0,174675.0,180199.0,188626.0,199179.0,209397.0,208361.0,218316.0,225986.0,241507.0,256578.0,341227.0,288776.0,316126.0,,,,,,,,,,,,,,,,,7172.0,5883.0,6226.0,6590.0,6753.0,8270.0,6046.0,5998.0,5825.0,7184.0,5627.0,6366.0,5999.0,7504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150575.0,152368.0,156230.0,161862.0,158728.0,,,,5192.0,5151.0,5875.0,6736.0,7723.0,,,,,,,,,,,,,,,,,,162781.0,5612.5693359375,103871.6796875,,,,,,,,,,,,,,,,167744.875,4966.52197265625,96484.1953125,,,,,,,,,,,,,,,,,,,146960.578125,3343.805419921875,96523.3046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162910.15722354865,5219.994139793158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155996.92506343347,3932.613036693977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151531.5282260069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175808.94061358206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170409.0,3033.0,101151.0,,,,,,,170409.0,3033.0,101151.0,,,,,,,170601.0,,106728.0,,,
Germany,,2020-04-26,157770,5976,112000,,,,,176255.0,182459.0,188044.0,198529.0,208916.0,222731.0,219528.0,230021.0,238279.0,255620.0,271936.0,361988.0,307216.0,336603.0,,,,,,,,,,,,,,,,,8267.0,6133.0,6601.0,7045.0,7126.0,8576.0,6324.0,6276.0,6181.0,7816.0,5933.0,6749.0,6328.0,7933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152355.0,154485.0,158760.0,165357.0,,,,,5344.0,5298.0,6190.0,7228.0,,,,,,,,,,,,,,,,,,,,,165247.734375,5731.01318359375,105797.2578125,,,,,,,,,,,,,,,,170191.328125,5089.4091796875,97898.1171875,,,,,,,,,,,,,,,,,,,147457.171875,3369.31787109375,98778.21875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165110.91526491597,5378.33308243879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157799.05193965082,4034.536561179563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152742.91343790345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178785.50005050318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173249.0,3057.0,104697.0,,,,,,,173249.0,3057.0,104697.0,,,,,,,173497.0,,110442.0,,,
Germany,,2020-04-27,158758,6126,114500,,,,,,183718.0,190756.0,196442.0,208658.0,221386.0,234296.0,231411.0,242464.0,251854.0,270588.0,288383.0,409353.0,327111.0,357976.0,,,,,,,,,,,,,,,,,9635.0,6501.0,6911.0,7531.0,7393.0,9925.0,6617.0,6570.0,6469.0,8507.0,6236.0,7343.0,6678.0,8413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154135.0,156601.0,161357.0,,,,,,5496.0,5445.0,6522.0,,,,,,,,,,,,,,,,,,,,,,,,167461.921875,5853.1904296875,107577.09375,,,,,,,,,,,,,,,,172451.3125,5206.1630859375,99158.9296875,,,,,,,,,,,,,,,,,,,147881.546875,3394.134033203125,100739.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167237.40405373517,5533.388424803979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159532.60036533527,4133.620689520086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153886.88124402936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181698.04227620896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,,2020-04-28,159912,6314,117400,,,,,,,191477.0,199615.0,205300.0,219848.0,234809.0,248050.0,244055.0,256186.0,266739.0,286927.0,305996.0,436954.0,348374.0,381355.0,,,,,,,,,,,,,,,,,9870.0,6813.0,7327.0,8051.0,7814.0,10230.0,6940.0,6879.0,6776.0,9265.0,6563.0,7791.0,7052.0,8989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155915.0,158718.0,,,,,,,5648.0,5592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,169388.78125,5979.72216796875,109203.6484375,,,,,,,,,,,,,,,,174529.46875,5333.92822265625,100279.0390625,,,,,,,,,,,,,,,,,,,148243.734375,3418.401123046875,102401.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169292.06675978392,5685.127663271972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161200.21242568313,4229.868128016745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154967.19547627444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184548.21722166715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,,2020-04-29,161539,6467,120400,,,,,,,,199940.0,209480.0,214644.0,231785.0,247124.0,261192.0,257510.0,270794.0,281490.0,304107.0,324855.0,466178.0,371198.0,406877.0,,,,,,,,,,,,,,,,,10118.0,7140.0,7670.0,8615.0,8202.0,11922.0,7282.0,7205.0,7200.0,9587.0,6905.0,8265.0,7450.0,9758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157695.0,,,,,,,,5800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171014.0,6110.947265625,110677.171875,,,,,,,,,,,,,,,,176432.59375,5481.673828125,101271.375,,,,,,,,,,,,,,,,,,,148552.46875,3442.246337890625,103774.4453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171277.32351789452,5833.508520836414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162804.37826425268,4323.303764398119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155987.37402380502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187337.66131044124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,,2020-04-30,163009,6623,123500,,,,,,,,,208644.0,219920.0,224501.0,244906.0,261217.0,275790.0,271828.0,286345.0,297874.0,322450.0,345044.0,488265.0,395694.0,434246.0,,,,,,,,,,,,,,,,,10380.0,7484.0,7986.0,9217.0,8581.0,12265.0,7646.0,7548.0,7541.0,10436.0,7272.0,8747.0,7874.0,10597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172343.390625,6246.97119140625,112002.609375,,,,,,,,,,,,,,,,178169.1875,5646.76318359375,102148.75,,,,,,,,,,,,,,,,,,,148815.375,3465.78173828125,104879.8828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173195.51302561228,5978.502711463305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164347.4907259201,4413.960510180779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156950.6814470863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190067.5385568807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,,2020-05-01,164077,6736,126900,,,,,,,,,,218009.0,230969.0,234712.0,258883.0,286960.0,290720.0,287064.0,302899.0,315283.0,342033.0,366657.0,522440.0,421982.0,462976.0,,,,,,,,,,,,,,,,,10655.0,7845.0,8312.0,9863.0,9066.0,14368.0,8032.0,7928.0,7998.0,11365.0,7658.0,9201.0,8327.0,11182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173399.8125,6387.72265625,113187.875,,,,,,,,,,,,,,,,179748.671875,5829.66845703125,102923.515625,,,,,,,,,,,,,,,,,,,149039.109375,3489.108642578125,105747.3828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175048.87563804482,6120.102798678472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165831.8815818199,4501.870921948488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157860.38059190233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192738.9172742031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,,2020-05-02,164967,6812,129000,,,,,,,,,,,227660.0,242664.0,245491.0,273832.0,299877.0,307502.0,303277.0,320521.0,333538.0,362836.0,389788.0,552929.0,450189.0,493434.0,,,,,,,,,,,,,,,,,12407.0,8223.0,8659.0,10561.0,9900.0,14751.0,8442.0,8330.0,8485.0,12383.0,8071.0,10035.0,8809.0,11697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174217.625,6532.97998046875,114242.53125,,,,,,,,,,,,,,,,181181.140625,6029.71923828125,103607.140625,,,,,,,,,,,,,,,,,,,149229.34375,3512.319091796875,106411.2109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176839.59329326672,6258.3052891940015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167259.77581338552,4587.07766042442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158719.38872548493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195353.08097275638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,,2020-05-03,165664,6866,130600,,,,,,,,,,,,238024.0,255042.0,256845.0,289363.0,332967.0,324660.0,320529.0,339279.0,353316.0,385410.0,414543.0,593486.0,480451.0,526466.0,,,,,,,,,,,,,,,,,14577.0,8621.0,8999.0,11308.0,10355.0,17368.0,8876.0,8754.0,8892.0,13499.0,8507.0,10582.0,9324.0,12601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174836.59375,6682.39501953125,115176.9921875,,,,,,,,,,,,,,,,182476.96875,6245.42041015625,104210.171875,,,,,,,,,,,,,,,,,,,149391.03125,3535.49951171875,106906.5390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178569.77573387136,6393.11662131851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168633.46885802454,4669.621101686101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159530.35833199558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197911.2942113429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,,2020-05-04,166152,6993,132700,,,,,,,,,,,,,249044.0,268954.0,268768.0,305933.0,354494.0,342833.0,338887.0,359244.0,374342.0,409235.0,441032.0,669502.0,512913.0,561905.0,,,,,,,,,,,,,,,,,17278.0,9038.0,9379.0,12108.0,10746.0,17797.0,9337.0,9203.0,9427.0,13933.0,8968.0,11136.0,9872.0,13670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175296.046875,6835.51953125,116001.8984375,,,,,,,,,,,,,,,,183646.5,6474.46337890625,104742.171875,,,,,,,,,,,,,,,,,,,149528.296875,3558.700439453125,107266.7734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180241.6588778478,6524.533597436519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169954.5734122269,4749.570874771132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160295.9651136107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200414.66603679146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,,2020-05-05,167007,6993,135100,,,,,,,,,,,,,,260633.0,283752.0,281416.0,323612.0,372982.0,362192.0,357999.0,380493.0,396443.0,434925.0,469372.0,714020.0,547731.0,599748.0,,,,,,,,,,,,,,,,,20650.0,9485.0,9754.0,12954.0,11423.0,21055.0,9826.0,9677.0,9878.0,15180.0,9459.0,11808.0,10457.0,14425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175631.78125,6991.81787109375,116727.7734375,,,,,,,,,,,,,,,,184699.953125,6713.8388671875,105211.640625,,,,,,,,,,,,,,,,,,,149644.953125,3581.364013671875,107521.7109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181856.62809886356,6652.642942502353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171225.48529592645,4826.957930116244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161018.83922147437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202864.36074055367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
